Type,Typical.Action.Chain.Pos,Noun,Tense,Polarity,Co.2.Pr,Pr.2.Pr,Style,Gender,Age,Education,Speaker
Singular,Tails-Settings,indicio,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Singular,Tails-Settings,lo,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Plural,Tails-Settings,victima,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Plural,Tails-Settings,victima,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Plural,Tails-Settings,victima,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Singular,Heads,paloma,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Plural,Heads,terremoto,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Singular,Heads,Maria,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Singular,Heads,persona,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Singular,Heads,vegetariano,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Plural,Heads,traductor,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Plural,Heads,traductor,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Plural,Tails-Settings,butaca,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Plural,Tails-Settings,butaca,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Singular,Tails-Settings,conocimiento,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Singular,Heads,sapo,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Plural,Heads,carro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Singular,Heads,grupo de,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Plural,Tails-Settings,sentimiento,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Singular,Heads,alumno,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Plural,Tails-Settings,invitado,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Singular,Heads,leon,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Plural,Heads,lo,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Plural,Heads,ardilla,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Singular,Heads,carro,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ14H22
Singular,Heads,matrimonio,Present-Preterit,Positive,Pluralized,Singular,Interview,Female,Oldest.Speakers,Less,SJ15M21
Singular,Tails-Settings,apartamento,Present-Preterit,Positive,Singular,Singular,Interview,Female,Oldest.Speakers,Less,SJ15M21
Singular,Tails-Settings,apartamento,Present-Preterit,Positive,Singular,Singular,Interview,Female,Oldest.Speakers,Less,SJ15M21
Singular,Heads,persona,All.Others,Positive,No.Priming,No.Priming,Interview,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,porche,All.Others,Positive,Pluralized,No.Priming,Interview,Female,Oldest.Speakers,Less,SJ15M21
Singular,Heads,tanto,Present-Preterit,Positive,Pluralized,No.Priming,Interview,Female,Oldest.Speakers,Less,SJ15M21
Singular,Heads,gente,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Female,Oldest.Speakers,Less,SJ15M21
Singular,Heads,gente,Present-Preterit,Positive,No.Priming,Singular,Interview,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,temblor,All.Others,Positive,Pluralized,No.Priming,Interview,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,tormenta,All.Others,Positive,Pluralized,Singular,Interview,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,tormenta,All.Others,Positive,Singular,Pluralized,Interview,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,matrimonio,All.Others,Positive,No.Priming,No.Priming,Interview,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,matrimonio,All.Others,Positive,No.Priming,Pluralized,Interview,Female,Oldest.Speakers,Less,SJ15M21
Singular,Tails-Settings,ciudad,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,casa,All.Others,Positive,No.Priming,No.Priming,Interview,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,padre,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,padre,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,padre,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Tails-Settings,cosa,Present-Preterit,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Tails-Settings,cosa,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Tails-Settings,cosa,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Tails-Settings,situacion,All.Others,Positive,Singular,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Tails-Settings,peligro,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Heads,persona,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Tails-Settings,situacion,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Heads,animal,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Heads,animal,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,lobo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,ladron,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,vez,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,peligro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,bandera,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,semana de,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,tanto,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,cuarto,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Tails-Settings,truco de magia,Present-Preterit,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,gente,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Tails-Settings,semana de,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,peligro,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,gallina,All.Others,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,huevo,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,tipo,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,talento,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,talento,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Heads,pelotero,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,pelotero,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,peso,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,pez,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,pez,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Heads,lo,Present-Preterit,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,libro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,libro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Tails-Settings,lo,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Tails-Settings,indicio,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Tails-Settings,lo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,victima,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,paloma,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,paloma,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,conocimiento,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,sapo,Present-Preterit,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Singular,Heads,carro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,grupo de,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,grupo de,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,sentimiento,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Heads,alumno,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,Less,SJ15M21
Plural,Tails-Settings,cambio,All.Others,Positive,Pluralized,Singular,Interview,Male,Oldest.Speakers,Less,SJ16H21
Singular,Tails-Settings,actividad,Present-Preterit,Positive,Pluralized,Singular,Interview,Male,Oldest.Speakers,Less,SJ16H21
Singular,Tails-Settings,dia,Present-Preterit,Positive,Pluralized,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ16H21
Plural,Heads,corpulento,All.Others,Negative,No.Priming,Singular,Interview,Male,Oldest.Speakers,Less,SJ16H21
Singular,Tails-Settings,carretera,Present-Preterit,Positive,No.Priming,Pluralized,Interview,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,china,All.Others,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,mango,All.Others,Positive,No.Priming,Pluralized,Interview,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,pina,All.Others,Positive,No.Priming,Pluralized,Interview,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,fruta,All.Others,Positive,No.Priming,Pluralized,Interview,Male,Oldest.Speakers,Less,SJ16H21
Singular,Tails-Settings,fruta,All.Others,Positive,No.Priming,Pluralized,Interview,Male,Oldest.Speakers,Less,SJ16H21
Singular,Tails-Settings,llave,Present-Preterit,Negative,Pluralized,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,ley,All.Others,Negative,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,restaurante,All.Others,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ16H21
Singular,Heads,visita,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ16H21
Singular,Tails-Settings,cambio,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ16H21
Singular,Tails-Settings,diferencia,Present-Preterit,Positive,No.Priming,Singular,Interview,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,tos,All.Others,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,tos,All.Others,Positive,No.Priming,Pluralized,Interview,Male,Oldest.Speakers,Less,SJ16H21
Singular,Tails-Settings,bano,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,madera,All.Others,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ16H21
Singular,Tails-Settings,recuerdo,Present-Preterit,Positive,No.Priming,Pluralized,Interview,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,paso de rio,All.Others,Positive,No.Priming,Singular,Interview,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,edifiacion,All.Others,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,parranda,All.Others,Positive,Singular,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ16H21
Singular,Tails-Settings,fiesta,All.Others,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ16H21
Singular,Tails-Settings,quiosco,All.Others,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ16H21
Plural,Heads,tormenta,All.Others,Positive,No.Priming,No.Priming,Interview,Male,Oldest.Speakers,Less,SJ16H21
Singular,Heads,tipo,Present-Preterit,Positive,No.Priming,Singular,Interview,Male,Oldest.Speakers,Less,SJ16H21
Singular,Heads,padre,All.Others,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Singular,Tails-Settings,cosa,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,situacion,All.Others,Positive,Singular,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Singular,Tails-Settings,peligro,Present-Preterit,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Singular,Heads,persona,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Singular,Tails-Settings,situacion,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Singular,Heads,animal,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Plural,Heads,lobo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Plural,Heads,ladron,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,vez,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,peligro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,bandera,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,semana de,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Plural,Heads,tonto,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,cuarto,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Singular,Tails-Settings,truco de magia,Present-Preterit,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Plural,Heads,gente,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Plural,Heads,gente,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
Plural,Tails-Settings,semana de,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,Less,SJ16H21
