Response.variable,Variety,Speaker,Speaker.sex,Speaker.YOB,Semantics,Recipient.type,Recipient.animacy,Recipient.definiteness,Recipient.length,Theme.type,Theme.animacy,Theme.length
D,NZ,Joan Wicks,F,1916,A,N,A,Definite,2,N,I,5
D,NZ,Joan Wicks,F,1916,A,P,A,Definite,1,N,I,3
D,NZ,Joan Wicks,F,1916,C,P,A,Definite,1,N,I,8
D,NZ,Joan Wicks,F,1916,C,P,A,Definite,1,N,I,9
D,NZ,Joan Williams,F,1916,A,I,A,Definite,1,N,I,3
D,NZ,Jocelyn McNae,F,1917,A,P,I,Definite,1,N,I,5
D,NZ,Jocelyn McNae,F,1917,A,P,A,Definite,1,N,I,4
D,NZ,Jocelyn McNae,F,1917,A,P,A,Definite,1,N,I,2
D,NZ,John Douglas,M,1884,A,P,A,Definite,1,N,I,2
D,NZ,John Douglas,M,1884,C,P,A,Definite,1,N,I,1
D,NZ,John Edgar,M,1874,A,P,A,Definite,1,N,I,2
D,NZ,John Edgar,M,1874,T,P,A,Definite,1,N,I,3
D,NZ,John Edgar,M,1874,T,P,A,Definite,1,N,I,3
D,NZ,John Edgar,M,1874,A,P,A,Definite,1,N,I,2
D,NZ,John Edgar,M,1874,C,P,A,Definite,1,N,I,2
D,NZ,John Edgar,M,1874,C,P,A,Definite,1,N,I,2
D,NZ,John Edgar,M,1874,C,P,A,Definite,1,N,I,4
D,NZ,John Johnson,M,1922,A,N,A,Definite,2,N,I,4
D,NZ,John Johnson,M,1922,A,N,A,Definite,2,N,I,2
D,NZ,John Johnson,M,1922,T,P,A,Definite,1,N,I,4
D,NZ,John Martin,M,1900,T,P,A,Definite,1,N,I,19
D,NZ,John Martin,M,1900,A,P,A,Definite,1,N,T,11
D,NZ,John Martin,M,1900,T,P,A,Definite,1,N,I,4
D,NZ,John McLew,M,1875,A,P,A,Definite,1,I,I,2
D,NZ,John McLew,M,1875,T,P,A,Definite,1,N,I,2
D,NZ,John McLew,M,1875,T,P,A,Definite,1,N,I,3
D,NZ,John McLew,M,1875,A,P,I,Definite,1,N,I,6
D,NZ,Joyce Tomlinson,F,1926,T,P,A,Definite,1,N,I,3
D,NZ,Joyce Tomlinson,F,1926,T,P,A,Definite,1,D,I,1
D,NZ,Joyce Tomlinson,F,1926,T,P,A,Definite,1,N,I,1
D,NZ,Joyce Tomlinson,F,1926,T,P,A,Definite,1,N,I,1
D,NZ,Joyce Tomlinson,F,1926,T,P,A,Definite,1,N,I,2
D,NZ,Kathleen Fountain,F,1906,T,P,A,Definite,1,N,I,2
D,NZ,Kathleen Fountain,F,1906,A,P,A,Definite,1,N,I,4
D,NZ,Kathleen Fountain,F,1906,T,P,A,Definite,1,N,I,3
D,NZ,Kathleen Fountain,F,1906,T,P,A,Definite,1,N,I,3
D,NZ,Kathleen Fountain,F,1906,T,P,A,Definite,1,N,I,17
D,NZ,Kathleen Fountain,F,1906,T,P,A,Definite,1,N,I,2
D,NZ,Kathleen Fountain,F,1906,T,P,A,Definite,1,N,I,1
D,NZ,Kathleen Fountain,F,1906,T,P,A,Definite,1,N,I,2
D,NZ,Ken Algie,M,1953,T,P,A,Definite,1,N,I,6
D,NZ,Ken Algie,M,1953,C,P,A,Definite,1,N,I,7
D,NZ,Ken Algie,M,1953,C,P,A,Definite,1,N,I,7
D,NZ,Lance Blackman,M,1905,C,P,A,Definite,1,N,I,3
D,NZ,Lance Blackman,M,1905,A,P,A,Definite,1,N,I,2
D,NZ,Lance Blackman,M,1905,A,P,A,Definite,1,N,I,2
D,NZ,Lillian Aitken,F,1897,A,P,A,Definite,1,N,I,2
D,NZ,Lillian Aitken,F,1897,T,P,A,Definite,1,N,I,3
D,NZ,Margaret Annan,F,1881,A,P,A,Definite,1,N,T,4
D,NZ,Margaret Annan,F,1881,C,N,A,Definite,2,N,I,11
D,NZ,Marguerite Symons,F,1894,T,P,A,Definite,1,N,I,2
D,NZ,Marguerite Symons,F,1894,T,P,A,Definite,1,N,I,2
D,NZ,Marguerite Symons,F,1894,T,P,A,Definite,1,N,I,2
D,NZ,Marjorie Stewart,F,1915,T,P,A,Definite,1,N,I,3
D,NZ,Marjorie Stewart,F,1915,A,P,A,Definite,1,N,I,3
D,NZ,Marjorie Stewart,F,1915,T,P,A,Definite,1,N,I,1
D,NZ,Marjorie Stewart,F,1915,T,P,A,Definite,1,N,I,3
D,NZ,Marjorie Stewart,F,1915,C,P,A,Definite,1,N,I,2
D,NZ,Marjory Gillespie,F,1921,A,P,A,Definite,1,N,I,2
D,NZ,Marjory Gillespie,F,1921,A,P,A,Definite,1,N,I,2
D,NZ,Mary Ann Turnbull,F,1875,T,P,A,Definite,1,N,I,2
D,NZ,Mary Ann Turnbull,F,1875,A,P,A,Definite,1,N,I,5
D,NZ,Mary Ann Turnbull,F,1875,T,P,A,Definite,1,I,I,5
D,NZ,Mary Ann Turnbull,F,1875,T,P,A,Definite,1,I,I,4
D,NZ,Mary Direen,F,1921,C,P,A,Definite,1,N,I,2
D,NZ,Mary Direen,F,1921,T,P,A,Definite,1,N,I,1
D,NZ,Mary Direen,F,1921,A,P,A,Definite,1,N,I,1
D,NZ,Mavis Jackson,F,1919,A,P,A,Definite,1,N,I,1
D,NZ,Mavis Jackson,F,1919,T,P,A,Definite,1,N,I,4
D,NZ,Mavis Jackson,F,1919,T,P,A,Definite,1,N,I,2
D,NZ,Mavis Jackson,F,1919,A,P,A,Definite,1,N,I,5
D,NZ,Mavis Jackson,F,1919,A,N,A,Definite-pn,1,N,I,1
D,NZ,Mavis Jackson,F,1919,T,N,A,Definite,2,N,I,2
D,NZ,Mavis Jackson,F,1919,A,P,A,Definite,1,N,I,4
D,NZ,Millie Harris,F,1918,T,P,A,Definite,1,N,I,7
D,NZ,mon00-16,M,1949,A,N,C,Definite,2,N,I,2
D,NZ,mon00-16,M,1949,A,P,A,Definite,1,N,I,2
D,NZ,mon00-16,M,1949,T,P,A,Definite,1,N,I,3
D,NZ,mon00-17b,M,1950,T,P,A,Definite,1,N,I,2
D,NZ,mon00-17b,M,1950,A,P,A,Definite,1,N,I,2
D,NZ,mon01-2b,M,1943,A,P,A,Definite,1,N,I,2
D,NZ,mon01-2b,M,1943,A,P,A,Definite,1,N,T,2
D,NZ,mon01-2b,M,1943,C,P,A,Definite,1,N,I,4
D,NZ,mon01-9b,M,1953,A,P,A,Definite,1,N,I,2
D,NZ,mon02-16a,M,1956,A,N,A,Indefinite,1,N,I,3
D,NZ,mon02-16a,M,1956,A,I,A,Indefinite,1,N,I,6
D,NZ,mon02-16a,M,1956,A,P,A,Definite,1,N,I,3
D,NZ,mon03-5c,M,1947,A,P,A,Definite,1,N,I,2
D,NZ,mon03-5c,M,1947,A,P,A,Definite,1,N,I,1
D,NZ,mon03-5c,M,1947,A,P,A,Definite,1,N,I,5
D,NZ,mon03-5c,M,1947,A,P,A,Definite,1,N,I,5
D,NZ,mon05-6,M,1950,A,P,A,Definite,1,N,I,2
D,NZ,mon06-9,M,1953,C,P,A,Definite,1,N,I,6
D,NZ,mon94-12b,M,1942,A,P,A,Definite,1,N,I,2
D,NZ,mon94-12b,M,1942,T,P,A,Definite,1,N,I,7
D,NZ,mon94-23b,M,1934,A,P,A,Definite,1,N,I,2
D,NZ,mon94-23b,M,1934,A,P,A,Definite,1,N,I,3
D,NZ,mon94-23b,M,1934,C,P,A,Definite,1,N,I,2
D,NZ,mon94-28b,M,1944,A,N,C,Definite,2,N,I,2
D,NZ,mon94-28b,M,1944,C,P,A,Definite,1,N,I,2
D,NZ,mon94-28b,M,1944,A,P,A,Definite,1,N,I,7
D,NZ,mon94-28b,M,1944,A,P,A,Definite,1,N,T,2
D,NZ,mon94-31b,M,1953,A,P,A,Definite,1,N,I,2
D,NZ,mon94-31b,M,1953,T,P,A,Definite,1,N,I,6
D,NZ,mon94-33a,M,1940,A,P,A,Definite,1,N,I,2
D,NZ,mon94-35a,M,1935,A,P,A,Definite,1,N,I,5
D,NZ,mon94-35a,M,1935,T,N,A,Definite,2,N,I,1
D,NZ,mon95-1a,M,1932,C,P,A,Definite,1,N,I,6
D,NZ,mon95-24a,M,1946,T,P,A,Definite,1,I,I,1
D,NZ,mon95-7b,M,1939,A,P,A,Definite,1,I,I,3
D,NZ,mon96-18,M,1933,A,P,A,Definite,1,N,I,2
D,NZ,mon96-18,M,1933,A,P,A,Definite,1,N,I,2
D,NZ,mon98-15b,M,1946,T,P,A,Definite,1,N,I,3
D,NZ,mon99-1b,M,1940,A,P,A,Definite,1,N,I,1
D,NZ,mon99-3,M,1947,T,P,A,Definite,1,N,I,3
D,NZ,mop00-3b,M,1941,A,P,A,Definite,1,N,I,2
D,NZ,mop00-3b,M,1941,A,P,A,Definite,1,N,I,1
D,NZ,mop01-16b,M,1955,A,P,A,Definite,1,N,I,3
D,NZ,mop01-16b,M,1955,A,N,A,Definite-pn,1,N,I,3
D,NZ,mop01-16b,M,1955,T,P,A,Definite,1,N,I,3
D,NZ,mop01-4,M,1954,A,P,A,Definite,1,I,I,2
D,NZ,mop01-4,M,1954,A,P,A,Definite,1,N,I,3
D,NZ,mop01-6a,M,1956,C,P,A,Definite,1,N,I,2
D,NZ,mop01-8a,M,1946,A,P,A,Definite,1,N,I,4
D,NZ,mop02-2a,M,1947,T,P,A,Definite,1,N,I,2
D,NZ,mop03-2b,M,1938,T,N,A,Definite-pn,1,N,I,2
D,NZ,mop03-5a,M,1950,A,P,A,Definite,1,N,I,3
D,NZ,mop03-7a,M,1953,A,P,A,Definite,1,N,I,2
D,NZ,mop03-7a,M,1953,T,P,A,Definite,1,N,I,9
D,NZ,mop03-7a,M,1953,A,P,A,Definite,1,N,I,2
D,NZ,mop04-4,M,1955,A,P,A,Definite,1,N,I,2
D,NZ,mop05-1,M,1959,T,P,A,Definite,1,N,I,1
D,NZ,mop06-6,M,1947,A,P,A,Definite,1,N,I,3
D,NZ,mop07-3b,M,1945,A,P,I,Definite,1,N,I,2
D,NZ,mop07-3b,M,1945,A,N,A,Indefinite,1,N,I,1
D,NZ,mop94-20a,M,1947,A,P,A,Definite,1,N,T,3
D,NZ,mop94-20a,M,1947,A,P,A,Definite,1,N,I,3
D,NZ,mop94-22c,M,1943,C,N,A,Indefinite,1,N,I,9
D,NZ,mop94-33c,M,1939,A,P,A,Definite,1,N,I,5
D,NZ,mop94-5b,M,1944,A,P,A,Definite,1,N,I,6
D,NZ,mop94-6a,M,1947,A,P,A,Definite,1,N,I,15
D,NZ,mop94-9a,M,1948,A,P,I,Definite,1,N,I,5
D,NZ,mop95-12c,M,1948,A,N,A,Indefinite,1,N,I,7
D,NZ,mop95-3,M,1940,T,P,A,Definite,1,N,I,2
D,NZ,mop95-3,M,1940,T,P,A,Definite,1,N,I,2
D,NZ,mop95-3,M,1940,A,P,A,Definite,1,N,I,2
D,NZ,mop96-11a,M,1950,A,D,I,Definite,1,N,I,2
D,NZ,mop96-21a,M,1945,A,P,I,Definite,1,N,I,6
D,NZ,mop96-26b,M,1940,A,P,A,Definite,1,N,C,3
D,NZ,mop96-29b,M,1941,A,P,A,Definite,1,N,I,6
D,NZ,mop96-29b,M,1941,T,P,A,Definite,1,N,I,3
D,NZ,mop96-29b,M,1941,C,P,A,Definite,1,N,I,2
D,NZ,mop97-12a,M,1952,C,P,A,Definite,1,N,I,8
D,NZ,mop97-12a,M,1952,C,P,A,Definite,1,N,I,11
D,NZ,mop98-7a,M,1947,T,P,A,Definite,1,N,I,2
D,NZ,mop98-7a,M,1947,T,P,A,Definite,1,I,I,1
D,NZ,mop98-8b,M,1946,A,P,A,Definite,1,N,I,3
D,NZ,mop99-11b,M,1956,T,P,A,Definite,1,N,I,2
D,NZ,mop99-17a,M,1946,A,P,I,Definite,1,N,I,2
D,NZ,mop99-17a,M,1946,A,P,I,Definite,1,N,I,1
D,NZ,Mrs Fullarton,F,1864,A,N,A,Indefinite,2,N,I,1
D,NZ,Mrs Fullarton,F,1864,T,P,A,Definite,1,D,I,2
D,NZ,Mrs Fullarton,F,1864,T,P,A,Definite,1,N,I,2
D,NZ,Mrs Fullarton,F,1864,A,P,A,Definite,1,I,I,1
D,NZ,my_03-2a,M,1980,T,P,A,Definite,1,I,I,1
D,NZ,my_03-2a,M,1980,A,P,A,Definite,1,N,I,6
D,NZ,myn00-11c,M,1980,T,P,A,Definite,1,P,I,1
D,NZ,myn00-17a,M,1976,T,P,A,Definite,1,N,I,3
D,NZ,myn00-17a,M,1976,C,P,A,Definite,1,N,I,6
D,NZ,myn00-17a,M,1976,A,P,A,Definite,1,N,T,2
D,NZ,myn00-17a,M,1976,T,P,A,Definite,1,N,I,8
D,NZ,myn02-11a,M,1981,A,P,I,Definite,1,N,I,2
D,NZ,myn02-11a,M,1981,A,P,I,Definite,1,N,I,2
D,NZ,myn02-11a,M,1981,A,P,I,Definite,1,N,I,3
D,NZ,myn02-19a,M,1982,A,N,A,Definite-pn,1,N,I,2
D,NZ,myn03-2c,M,1976,A,P,A,Definite,1,N,I,3
D,NZ,myn03-4c,M,1972,T,P,A,Definite,1,N,I,2
D,NZ,myn04-3,M,1972,A,P,A,Definite,1,N,I,2
D,NZ,myn05-5a,M,1977,A,P,I,Definite,1,I,I,4
D,NZ,myn05-7,M,1980,A,I,I,Definite,1,N,I,2
D,NZ,myn07-7,M,1986,A,P,A,Definite,1,N,I,3
D,NZ,myn94-13b,M,1973,A,P,A,Definite,1,N,I,3
D,NZ,myn94-14,M,1968,A,P,A,Definite,1,N,I,2
D,NZ,myn94-14,M,1968,A,P,A,Definite,1,N,I,6
D,NZ,myn94-30b,M,1968,A,P,A,Definite,1,N,I,2
D,NZ,myn94-30b,M,1968,A,P,A,Definite,1,N,I,2
D,NZ,myn94-6b,M,1975,A,P,A,Definite,1,N,I,4
D,NZ,myn94-6b,M,1975,A,P,A,Definite,1,N,I,3
D,NZ,myn94-8a,M,1967,A,P,I,Definite,1,N,I,1
D,NZ,myn95-11a,M,1971,C,P,A,Definite,1,N,I,6
D,NZ,myn95-11a,M,1971,T,P,A,Definite,1,N,I,2
D,NZ,myn95-11a,M,1971,C,P,A,Definite,1,N,I,5
D,NZ,myn95-21b,M,1975,T,P,A,Definite,1,N,I,3
D,NZ,myn95-21b,M,1975,A,P,A,Definite,1,N,I,3
D,NZ,myn95-26,M,1969,A,P,A,Definite,1,N,I,3
D,NZ,myn95-26,M,1969,A,P,I,Definite,1,N,I,2
D,NZ,myn95-26,M,1969,A,P,I,Definite,1,N,I,3
D,NZ,myn95-26,M,1969,T,P,A,Definite,1,N,I,4
D,NZ,myn95-26,M,1969,T,N,A,Definite,2,N,I,1
D,NZ,myn96-21b,M,1976,A,P,A,Definite,1,N,I,2
D,NZ,myn97-1a,M,1976,A,P,A,Definite,1,N,T,5
D,NZ,myn97-5a,M,1976,A,P,A,Definite,1,N,I,2
D,NZ,myn98-16a,M,1978,A,P,A,Definite,1,N,I,2
D,NZ,myn98-16a,M,1978,A,P,A,Definite,1,N,I,2
D,NZ,myn98-16a,M,1978,T,P,A,Definite,1,N,I,1
D,NZ,myn99-1a,M,1970,T,P,A,Definite,1,N,I,2
D,NZ,myn99-20b,M,1975,T,P,A,Definite,1,N,I,4
D,NZ,myn99-21b,M,1976,T,P,A,Definite,1,N,I,3
D,NZ,myp00-12a,M,1976,A,P,A,Definite,1,N,I,3
D,NZ,myp00-5a,M,1975,T,P,A,Definite,1,N,I,1
D,NZ,myp00-5a,M,1975,T,P,A,Definite,1,N,I,4
D,NZ,myp01-1b,M,1981,A,P,A,Definite,1,N,I,2
D,NZ,myp02-11b,M,1975,C,P,A,Definite,1,N,T,3
D,NZ,myp02-7,M,1980,A,P,A,Definite,1,N,T,5
D,NZ,myp07-6,M,1981,A,P,A,Definite,1,N,I,2
D,NZ,myp94-17,M,1964,A,P,A,Definite,1,N,I,2
D,NZ,myp94-17,M,1964,A,P,A,Definite,1,N,I,4
D,NZ,myp94-17,M,1964,A,P,A,Definite,1,N,I,2
D,NZ,myp94-17,M,1964,A,P,A,Definite,1,N,I,2
D,NZ,myp94-17,M,1964,A,P,A,Definite,1,N,I,10
D,NZ,myp94-19a,M,1970,A,P,A,Definite,1,N,I,2
D,NZ,myp94-1b,M,1969,A,P,A,Definite,1,I,I,1
D,NZ,myp94-21a,M,1974,T,P,A,Definite,1,N,I,2
D,NZ,myp94-31c,M,1970,A,P,I,Definite,1,N,I,2
D,NZ,myp94-31c,M,1970,A,P,A,Definite,1,N,I,2
D,NZ,myp94-34a,M,1970,A,P,A,Definite,1,N,I,1
D,NZ,myp94-34a,M,1970,A,P,A,Definite,1,N,I,2
D,NZ,myp95-12b,M,1970,A,N,I,Definite,2,N,I,6
D,NZ,myp95-17,M,1972,A,P,A,Definite,1,N,A,2
D,NZ,myp95-17,M,1972,A,P,A,Definite,1,N,I,3
D,NZ,myp95-17,M,1972,A,P,A,Definite,1,N,I,3
D,NZ,myp95-22,M,1964,A,P,A,Definite,1,N,I,8
D,NZ,myp95-22,M,1964,A,P,A,Definite,1,N,I,6
D,NZ,myp95-7a,M,1974,A,P,A,Definite,1,N,I,6
D,NZ,myp95-7a,M,1974,A,P,A,Definite,1,N,I,2
D,NZ,myp97-14b,M,1968,A,P,A,Definite,1,N,T,3
D,NZ,myp97-4b,M,1968,A,P,I,Definite,1,N,I,11
D,NZ,myp97-4b,M,1968,A,P,A,Definite,1,N,I,3
D,NZ,myp98-12b,M,1974,A,P,A,Definite,1,N,I,2
D,NZ,myp98-8a,M,1976,T,P,A,Definite,1,N,I,2
D,NZ,myp99-25,M,1978,C,P,A,Definite,1,N,I,2
D,NZ,Myra Ralston,F,1906,A,P,I,Definite,1,N,I,3
D,NZ,Myra Ralston,F,1906,A,P,A,Definite,1,N,I,2
D,NZ,Myra Ralston,F,1906,T,N,A,Definite-pn,1,N,I,3
D,NZ,Myra Ralston,F,1906,T,P,A,Definite,1,D,I,1
D,NZ,Myra Ralston,F,1906,T,P,A,Definite,1,N,I,2
D,NZ,Nan Hay,F,1916,T,P,A,Definite,1,I,I,1
D,NZ,Nelson Drinnan,M,1900,C,P,A,Definite,1,N,I,6
D,NZ,Norman Cannon,M,1907,C,P,A,Definite,1,N,I,6
D,NZ,Pat Toomey,F,1893,T,P,A,Definite,1,N,I,4
D,NZ,Pat Toomey,F,1893,T,P,A,Definite,1,N,I,5
D,NZ,Pat Toomey,F,1893,A,P,A,Definite,1,N,I,1
D,NZ,Pauline Grither,F,1921,T,P,A,Definite,1,N,I,5
D,NZ,Pauline Grither,F,1921,T,P,A,Definite,1,N,I,7
D,NZ,Pauline Grither,F,1921,T,P,A,Definite,1,N,I,2
D,NZ,Percy Cox,M,1920,A,P,A,Definite,1,N,I,3
D,NZ,Percy Cox,M,1920,T,P,A,Definite,1,N,I,3
D,NZ,Percy Cox,M,1920,A,N,A,Definite,2,N,T,6
D,NZ,Percy Cox,M,1920,A,N,A,Indefinite,9,N,I,2
D,NZ,Percy Cox,M,1920,T,P,A,Definite,1,N,I,4
D,NZ,Percy Cox,M,1920,A,P,A,Definite,1,N,I,1
D,NZ,Percy Cox,M,1920,A,P,A,Definite,1,N,I,1
D,NZ,Percy Cox,M,1920,T,P,A,Definite,1,N,I,1
D,NZ,Reginald Williams,M,1914,T,P,A,Definite,1,N,I,1
D,NZ,Reginald Williams,M,1914,A,P,I,Definite,1,N,I,1
D,NZ,Reginald Williams,M,1914,T,P,A,Definite,1,N,I,4
D,NZ,Robert Ritchie,M,1864,A,P,A,Definite,1,N,I,2
D,NZ,Robert Ritchie,M,1864,A,P,A,Definite,1,N,I,5
D,NZ,Robert Ritchie,M,1864,A,P,A,Definite,1,N,I,5
D,NZ,Robert Ritchie,M,1864,A,P,A,Definite,1,N,I,2
D,NZ,Robert Ritchie,M,1864,A,P,A,Definite,1,N,I,2
D,NZ,Robert Ritchie,M,1864,A,P,A,Definite,1,N,T,3
D,NZ,Robert Ritchie,M,1864,T,P,A,Definite,1,N,I,2
D,NZ,Robert Templeton,M,1887,T,P,A,Definite,1,N,A,2
D,NZ,Runa Williams,F,1917,T,P,A,Definite,1,N,I,3
D,NZ,Runa Williams,F,1917,C,P,A,Definite,1,N,I,2
D,NZ,Sam Temple,M,1868,A,P,A,Definite,1,I,I,1
D,NZ,Sam Temple,M,1868,T,P,A,Definite,1,N,L,1
D,NZ,Sam Temple,M,1868,A,P,A,Definite,1,N,I,1
D,NZ,Susan McKearney,F,1866,C,P,A,Definite,1,N,I,8
D,NZ,Susan McKearney,F,1866,T,P,A,Definite,1,N,I,12
D,NZ,Susan McKearney,F,1866,T,P,A,Definite,1,N,I,3
D,NZ,Susan McKearney,F,1866,C,P,A,Definite,1,N,I,5
D,NZ,Susan McKearney,F,1866,C,P,A,Definite,1,N,T,2
D,NZ,Thomas Lillis,M,1889,T,P,A,Definite,1,N,I,4
D,NZ,Thomas McConnell,M,1903,A,P,A,Definite,1,N,I,5
D,NZ,Thomas McConnell,M,1903,A,P,A,Definite,1,N,I,5
D,NZ,Thomas McConnell,M,1903,A,P,A,Definite,1,N,I,5
D,NZ,Thomas McConnell,M,1903,T,P,A,Definite,1,N,I,3
D,NZ,Thomas McConnell,M,1903,T,P,A,Definite,1,N,I,2
D,NZ,Thomas McConnell,M,1903,A,N,A,Definite,2,N,I,2
D,NZ,Thomas McConnell,M,1903,T,P,A,Definite,1,N,I,2
D,NZ,Thomas McConnell,M,1903,T,P,A,Definite,1,N,I,2
D,NZ,Thomas Ryan,M,1919,A,D,I,Definite,1,N,I,5
D,NZ,Thomas Ryan,M,1919,A,P,A,Definite,1,N,I,2
D,NZ,Thomas Steel,M,1874,A,P,A,Definite,1,N,I,2
D,NZ,Thomas Steel,M,1874,T,P,A,Definite,1,N,I,3
D,NZ,Thomas Steel,M,1874,T,P,A,Definite,1,N,I,6
D,NZ,Vera Hayward,F,1902,T,P,A,Definite,1,N,I,2
D,NZ,Vera Hayward,F,1902,A,P,A,Definite,1,N,I,5
D,NZ,Verdon Sheehy,M,1896,C,P,A,Definite,1,N,I,1
D,NZ,Verdon Sheehy,M,1896,A,P,A,Definite,1,N,I,4
D,NZ,Verdon Sheehy,M,1896,A,P,A,Definite,1,I,I,3
D,NZ,Verdon Sheehy,M,1896,T,P,A,Definite,1,N,I,2
D,NZ,Verdon Sheehy,M,1896,A,N,A,Definite,3,N,I,3
D,NZ,Verdon Sheehy,M,1896,A,P,A,Definite,1,N,I,3
D,NZ,Violet Dingwall,F,1910,A,P,A,Definite,1,N,I,2
D,NZ,Violet Dingwall,F,1910,T,P,A,Definite,1,N,I,4
D,NZ,Violet Dingwall,F,1910,A,N,A,Definite,2,N,T,2
D,NZ,Violet Dingwall,F,1910,T,P,A,Definite,1,N,I,2
D,NZ,Violet Dingwall,F,1910,C,P,A,Definite,1,N,I,2
D,NZ,Violet Eccles,F,1900,A,P,I,Definite,1,N,I,5
D,NZ,Violet Eccles,F,1900,A,P,A,Definite,1,N,C,11
D,NZ,Violet Eccles,F,1900,T,P,A,Definite,1,N,I,2
D,NZ,Violet Eccles,F,1900,T,P,A,Definite,1,N,I,4
D,NZ,Vivian Young,M,1885,T,P,A,Definite,1,N,I,4
D,NZ,Vivian Young,M,1885,T,P,A,Definite,1,N,I,2
D,NZ,Vivian Young,M,1885,T,P,A,Definite,1,N,I,2
D,NZ,Vivian Young,M,1885,T,P,A,Definite,1,N,A,2
D,NZ,Vivian Young,M,1885,T,N,A,Definite,2,N,I,2
D,NZ,Vivian Young,M,1885,C,N,C,Definite,2,N,I,2
D,NZ,Vivian Young,M,1885,A,P,A,Definite,1,N,I,2
D,NZ,William Dufty,M,1865,A,P,A,Definite,1,N,T,2
D,NZ,William Dufty,M,1865,T,P,A,Definite,1,N,I,2
D,NZ,William Dufty,M,1865,T,P,A,Definite,1,N,I,2
D,NZ,William Dufty,M,1865,A,P,A,Definite,1,N,A,3
D,NZ,William Dufty,M,1865,T,N,A,Definite-pn,3,N,A,4
D,NZ,William Dufty,M,1865,A,P,A,Definite,1,N,I,2
D,NZ,William Dufty,M,1865,C,P,A,Definite,1,I,I,5
D,NZ,William Dufty,M,1865,C,P,A,Definite,1,D,I,1
D,NZ,Will Oliver,M,1907,C,P,A,Definite,1,N,I,2
D,NZ,Will Oliver,M,1907,C,P,A,Definite,1,N,I,2
D,NZ,Will Oliver,M,1907,A,P,A,Definite,1,N,I,2
D,NZ,Will Oliver,M,1907,A,P,A,Definite,1,D,I,1
D,NZ,Will Oliver,M,1907,T,P,A,Definite,1,N,I,2
D,NZ,Will Oliver,M,1907,C,P,A,Definite,1,N,I,4
D,NZ,William Partridge,M,1895,A,P,A,Definite,1,N,I,2
D,NZ,William Partridge,M,1895,A,P,A,Definite,1,N,I,2
D,NZ,William Warren,M,1874,A,P,I,Definite,1,N,I,2
D,UK,uk-plus-139,M,1945,T,P,A,Definite,1,P,I,1
D,UK,uk-plus-187,M,1915,A,P,A,Definite,1,N,I,1
D,UK,uk-plus-187,M,1915,T,P,A,Definite,1,I,I,1
D,UK,uk-plus-187,M,1915,A,P,A,Definite,1,N,I,1
D,UK,uk-plus-187,M,1915,A,P,A,Definite,1,N,I,1
D,UK,uk-plus-128,F,1945,T,P,A,Definite,1,N,I,1
D,UK,uk-plus-211,F,1920,A,P,A,Definite,1,N,I,1
D,UK,uk-A-97,F,1925,A,P,A,Definite,1,N,I,1
D,UK,uk-A-66,M,1933,T,P,A,Definite,1,P,I,1
D,UK,uk-A-66,M,1933,T,P,A,Definite,1,N,I,1
D,UK,uk-A-100,M,1933,A,P,A,Definite,1,N,T,1
D,UK,uk-A-69,F,1937,T,P,A,Definite,1,D,I,1
D,UK,uk-A-101,F,1934,T,P,A,Definite,1,N,I,1
D,UK,uk-A-70,F,1918,T,P,A,Definite,1,P,I,1
D,UK,uk-A-102,F,1925,T,P,A,Definite,1,P,I,1
D,UK,uk-A-102,F,1925,T,P,A,Definite,1,D,I,1
D,UK,uk-A-102,F,1925,T,P,A,Definite,1,N,I,1
D,UK,uk-A-70,F,1918,T,P,A,Definite,1,P,I,1
D,UK,uk-A-71,F,1925,T,P,A,Definite,1,P,I,1
D,UK,uk-A-105,F,1911,A,P,A,Definite,2,N,I,1
D,UK,uk-A-105,F,1911,T,P,A,Definite,1,I,I,1
D,UK,uk-A-106,F,1936,T,P,A,Definite,1,I,I,1
D,UK,uk-A-106,F,1936,T,P,A,Definite,2,D,I,1
D,UK,uk-A-107,M,1936,T,P,A,Definite,1,P,I,1
D,UK,uk-A-108,M,1936,T,P,I,Definite,1,N,I,1
D,UK,uk-A-79,M,1933,A,P,A,Definite,1,N,I,1
D,UK,uk-A-113,M,1913,T,P,A,Definite,1,P,I,1
D,UK,uk-A-113,M,1913,T,P,A,Definite,1,D,I,1
D,UK,uk-A-113,M,1913,T,P,A,Definite,1,P,I,1
D,UK,uk-A-119,M,1934,T,P,A,Definite,1,P,I,1
D,UK,uk-B-53,M,1949,T,P,A,Definite,1,I,I,1
D,UK,uk-B-98,M,1915,A,P,A,Definite,1,N,I,1
D,UK,uk-B-98,M,1915,T,P,A,Definite,1,P,I,1
D,UK,uk-B-102,M,1919,T,P,A,Definite,1,P,I,1
D,UK,uk-B-103,F,1917,T,P,A,Definite,1,P,I,1
D,UK,uk-C-98,M,1918,T,P,A,Definite,1,D,I,1
D,UK,uk-C-98,M,1918,T,P,A,Definite,1,I,I,1
D,UK,uk-C-98,M,1918,A,P,A,Definite,1,N,I,1
D,UK,uk-C-98,M,1918,T,P,A,Definite,1,N,I,1
D,UK,uk-C-101,F,1915,T,P,A,Definite,1,D,I,1
D,UK,uk-C-101,F,1915,T,P,A,Definite,1,P,I,1
D,UK,uk-C-102,M,1927,T,P,A,Definite,1,P,I,1
D,UK,uk-C-102,M,1927,T,P,A,Definite,1,P,I,1
